transaction_id,order_amount,payment_total,bank_total,settlement_gross_total,settlement_net_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,payment_order_difference,bank_order_difference,settlement_gross_order_difference,settlement_net_order_difference,payment_bank_difference,bank_settlement_difference,payment_order_ratio,bank_order_ratio,settlement_gross_order_ratio,settlement_net_order_ratio,payment_count,bank_transaction_count,settlement_count,has_payment,has_settlement,has_multiple_payments,has_multiple_settlements,has_multiple_bank_transactions,has_refund,has_chargeback,has_adjustment,has_fee,has_tax,payment_success,payment_failed,payment_order_delay_days,settlement_order_delay_days,settlement_payment_delay_days,payment_date_available,settlement_date_available,payment_before_order,settlement_before_order,settlement_before_payment,payment_method,currency,merchant_id,target_exception,target_exception_type
TXN00521,2999,2999.0,2999,2999.0,2956.53,35.99,6.48,0.0,0.0,0.0,0.0,0,0.0,-42.4699999999998,0.0,0.0,1.0,1.0,1.0,0.9858386128709572,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,WALLET,INR,MERCHANT_003,0,NONE
TXN00447,799,799.0,799,799.0,789.57,7.99,1.44,0.0,0.0,0.0,0.0,0,0.0,-9.42999999999995,0.0,0.0,1.0,1.0,1.0,0.98819774718398,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00386,299,299.0,299,299.0,294.76,3.59,0.65,0.0,0.0,0.0,0.0,0,0.0,-4.240000000000009,0.0,0.0,1.0,1.0,1.0,0.985819397993311,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00979,1499,1499.0,1499,1499.0,1463.62,29.98,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38000000000011,0.0,0.0,1.0,1.0,1.0,0.9763975983989326,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00992,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881996399279857,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,WALLET,INR,MERCHANT_005,1,WRONG_TRANSACTION_REFERENCE
TXN00259,9999,9999.0,9999,9999.0,9786.62,179.98,32.4,0.0,0.0,0.0,0.0,0,0.0,-212.3799999999992,0.0,0.0,1.0,1.0,1.0,0.9787598759875988,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_001,0,NONE
TXN00725,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.57999999999993,0.0,0.0,1.0,1.0,1.0,0.982300287535942,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00411,1499,1499.0,1499,1499.0,1467.16,26.98,4.86,0.0,0.0,0.0,0.0,0,0.0,-31.83999999999992,0.0,0.0,1.0,1.0,1.0,0.9787591727818546,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,0,NONE
TXN00341,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9881993997999332,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00910,999,999.0,999,1998.0,1950.84,39.96,7.2,0.0,0.0,0.0,0.0,0,999.0,951.84,0.0,-999.0,1.0,1.0,2.0,1.9527927927927928,1.0,1,2.0,1,1,0,1,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_001,1,DUPLICATE_SETTLEMENT
TXN00130,1499,1499.0,1499,1499.0,1477.77,17.99,3.24,0.0,0.0,0.0,0.0,0,0.0,-21.230000000000015,0.0,0.0,1.0,1.0,1.0,0.9858372248165445,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_004,1,WRONG_TRANSACTION_REFERENCE
TXN00824,1499,1499.0,1499,1499.0,1088.87,29.98,5.4,0.0,374.75,0.0,0.0,0,0.0,-410.1300000000001,0.0,0.0,1.0,1.0,1.0,0.7263975983989326,1.0,1,1.0,1,1,0,0,0,1,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_001,1,REFUND
TXN00257,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.57999999999993,0.0,0.0,1.0,1.0,1.0,0.982300287535942,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_003,1,SETTLEMENT_DELAY
TXN00098,1999,1999.0,1999,1999.0,1956.54,35.98,6.48,0.0,0.0,0.0,0.0,0,0.0,-42.46000000000004,0.0,0.0,1.0,1.0,1.0,0.9787593796898448,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_002,0,NONE
TXN00650,499,499.0,499,499.0,490.17,7.48,1.35,0.0,0.0,0.0,0.0,0,0.0,-8.829999999999984,0.0,0.0,1.0,1.0,1.0,0.9823046092184368,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00553,299,299.0,299,299.0,292.65,5.38,0.97,0.0,0.0,0.0,0.0,0,0.0,-6.350000000000023,0.0,0.0,1.0,1.0,1.0,0.97876254180602,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00978,799,799.0,799,799.0,789.57,7.99,1.44,0.0,0.0,0.0,0.0,0,0.0,-9.42999999999995,0.0,0.0,1.0,1.0,1.0,0.98819774718398,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00845,5999,5999.0,5999,5999.0,5871.58,107.98,19.44,0.0,0.0,0.0,0.0,0,0.0,-127.42000000000009,0.0,0.0,1.0,1.0,1.0,0.9787597932988832,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_002,0,NONE
TXN00746,199,199.0,199,199.0,194.3,3.98,0.72,0.0,0.0,0.0,0.0,0,0.0,-4.699999999999989,0.0,0.0,1.0,1.0,1.0,0.9763819095477388,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00473,3999,3999.0,3999,3999.0,3928.22,59.98,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.7800000000002,0.0,0.0,1.0,1.0,1.0,0.982300575143786,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00917,9999,9999.0,9999,9999.0,9786.62,179.98,32.4,0.0,0.0,0.0,0.0,0,0.0,-212.3799999999992,0.0,0.0,1.0,1.0,1.0,0.9787598759875988,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_005,0,NONE
TXN00803,5999,5999.0,5999,5999.0,5871.58,107.98,19.44,0.0,0.0,0.0,0.0,0,0.0,-127.42000000000009,0.0,0.0,1.0,1.0,1.0,0.9787597932988832,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,UPI,INR,MERCHANT_002,0,NONE
TXN00894,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,0.0,0,0.0,-11.32000000000005,0.0,0.0,1.0,1.0,1.0,0.9858322903629536,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_003,0,NONE
TXN00856,199,199.0,199,199.0,194.78,3.58,0.64,0.0,0.0,0.0,0.0,0,0.0,-4.219999999999999,0.0,0.0,1.0,1.0,1.0,0.9787939698492464,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00576,7999,7999.0,7999,7999.0,7829.1,143.98,25.92,0.0,0.0,0.0,0.0,0,0.0,-169.89999999999964,0.0,0.0,1.0,1.0,1.0,0.9787598449806226,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00620,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9881993997999332,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00308,3999,3999.0,3999,3999.0,3942.37,47.99,8.64,0.0,0.0,0.0,0.0,0,0.0,-56.63000000000011,0.0,0.0,1.0,1.0,1.0,0.985838959739935,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,CARD,INR,MERCHANT_002,0,NONE
TXN00504,4999,4999.0,4999,4999.0,4928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9858391678335668,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_003,0,NONE
TXN00102,4999,4999.0,4999,4999.0,4910.52,74.98,13.5,0.0,0.0,0.0,0.0,0,0.0,-88.47999999999956,0.0,0.0,1.0,1.0,1.0,0.9823004600920184,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,CARD,INR,MERCHANT_004,0,NONE
TXN00220,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,0.0,0,0.0,-11.32000000000005,0.0,0.0,1.0,1.0,1.0,0.9858322903629536,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00455,2999,2999.0,2999,2999.0,2956.53,35.99,6.48,0.0,0.0,0.0,0.0,0,0.0,-42.4699999999998,0.0,0.0,1.0,1.0,1.0,0.9858386128709572,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00075,7999,7999.0,7999,7999.0,7885.73,95.99,17.28,0.0,0.0,0.0,0.0,0,0.0,-113.27000000000044,0.0,0.0,1.0,1.0,1.0,0.9858394799349918,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00010,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,0.0,0,0.0,-47.180000000000064,0.0,0.0,1.0,1.0,1.0,0.9763981990995496,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_005,0,NONE
TXN00383,299,299.0,299,299.0,293.71,4.48,0.81,0.0,0.0,0.0,0.0,0,0.0,-5.2900000000000205,0.0,0.0,1.0,1.0,1.0,0.9823076923076922,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00007,7999,7999.0,7999,7999.0,7904.61,79.99,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.39000000000031,0.0,0.0,1.0,1.0,1.0,0.9881997749718714,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00019,299,299.0,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-299.0,-299.0,0.0,299.0,1.0,1.0,0.0,0.0,1.0,1,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_004,1,MISSING_SETTLEMENT
TXN00511,499,499.0,499,499.0,490.17,7.48,1.35,0.0,0.0,0.0,0.0,0,0.0,-8.829999999999984,0.0,0.0,1.0,1.0,1.0,0.9823046092184368,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00800,2999,2999.0,2999,2999.0,2196.17,44.98,8.1,0.0,749.75,0.0,0.0,0,0.0,-802.8299999999999,0.0,0.0,1.0,1.0,1.0,0.7323007669223075,1.0,1,1.0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_003,1,REFUND
TXN00867,999,999.0,999,999.0,984.85,11.99,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.149999999999975,0.0,0.0,1.0,1.0,1.0,0.985835835835836,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00116,5999,5999.0,5999,5999.0,5871.58,107.98,19.44,0.0,0.0,0.0,0.0,0,0.0,-127.42000000000009,0.0,0.0,1.0,1.0,1.0,0.9787597932988832,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00373,299,299.0,299,299.0,293.71,4.48,0.81,0.0,0.0,0.0,0.0,0,0.0,-5.2900000000000205,0.0,0.0,1.0,1.0,1.0,0.9823076923076922,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00273,1499,1499.0,1499,1499.0,1477.77,17.99,3.24,0.0,0.0,0.0,0.0,0,0.0,-21.230000000000015,0.0,0.0,1.0,1.0,1.0,0.9858372248165445,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,0,NONE
TXN00496,799,799.0,799,799.0,784.86,11.98,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.139999999999986,0.0,0.0,1.0,1.0,1.0,0.9823028785982478,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,0,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00900,299,299.0,299,299.0,291.94,5.98,1.08,0.0,0.0,0.0,0.0,0,0.0,-7.060000000000002,0.0,0.0,1.0,1.0,1.0,0.9763879598662208,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_002,0,NONE
TXN00449,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9881993997999332,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00835,4999,4999.0,4999,4999.0,4928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9858391678335668,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00822,999,999.0,999,999.0,984.85,11.99,2.16,0.0,0.0,0.0,0.0,0,0.0,-14.149999999999975,0.0,0.0,1.0,1.0,1.0,0.985835835835836,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,UPI,INR,MERCHANT_005,0,NONE
TXN00931,4999,4999.0,4999,4999.0,4940.01,49.99,9.0,0.0,0.0,0.0,0.0,0,0.0,-58.98999999999978,0.0,0.0,1.0,1.0,1.0,0.9881996399279857,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00926,799,799.0,799,799.0,787.68,9.59,1.73,0.0,0.0,0.0,0.0,0,0.0,-11.32000000000005,0.0,0.0,1.0,1.0,1.0,0.9858322903629536,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_003,0,NONE
TXN00530,2999,2999.0,2999,2999.0,2928.22,59.98,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.7800000000002,0.0,0.0,1.0,1.0,1.0,0.9763987995998664,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00945,1999,1999.0,1999,1999.0,1963.62,29.98,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38000000000011,0.0,0.0,1.0,1.0,1.0,0.9823011505752876,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,0,1,2,1,-1,1,1,0,0,1,UPI,INR,MERCHANT_003,1,FAILED_PAYMENT
TXN00712,799,799.0,799,799.0,782.03,14.38,2.59,0.0,0.0,0.0,0.0,0,0.0,-16.970000000000027,0.0,0.0,1.0,1.0,1.0,0.9787609511889862,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_005,0,NONE
TXN00636,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.38000000000012,0.0,0.0,1.0,1.0,1.0,0.9763990997749435,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00936,4999,4999.0,4999,4999.0,4928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9858391678335668,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00140,5999,5999.0,5999,5999.0,5914.05,71.99,12.96,0.0,0.0,0.0,0.0,0,0.0,-84.94999999999982,0.0,0.0,1.0,1.0,1.0,0.985839306551092,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00095,4999,4999.0,4999,4999.0,4892.82,89.98,16.2,0.0,0.0,0.0,0.0,0,0.0,-106.18000000000028,0.0,0.0,1.0,1.0,1.0,0.97875975195039,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,3,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00345,2999,2999.0,2999,2999.0,2935.3,53.98,9.72,0.0,0.0,0.0,0.0,0,0.0,-63.69999999999982,0.0,0.0,1.0,1.0,1.0,0.978759586528843,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00458,1999,1999.0,1999,1999.0,1951.82,39.98,7.2,0.0,0.0,0.0,0.0,0,0.0,-47.180000000000064,0.0,0.0,1.0,1.0,1.0,0.9763981990995496,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00987,2499,2499.0,2499,2499.0,2469.51,24.99,4.5,0.0,0.0,0.0,0.0,0,0.0,-29.48999999999978,0.0,0.0,1.0,1.0,1.0,0.9881992797118848,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_005,0,NONE
TXN00765,4999,4999.0,4999,4999.0,4928.21,59.99,10.8,0.0,0.0,0.0,0.0,0,0.0,-70.78999999999996,0.0,0.0,1.0,1.0,1.0,0.9858391678335668,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_003,0,NONE
TXN00144,299,299.0,299,299.0,292.65,5.38,0.97,0.0,0.0,0.0,0.0,0,0.0,-6.350000000000023,0.0,0.0,1.0,1.0,1.0,0.97876254180602,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00432,499,499.0,499,499.0,487.22,9.98,1.8,0.0,0.0,0.0,0.0,0,0.0,-11.779999999999973,0.0,0.0,1.0,1.0,1.0,0.9763927855711424,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_005,0,NONE
TXN00754,9999,9999.0,9999,9999.0,9857.41,119.99,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.59000000000017,0.0,0.0,1.0,1.0,1.0,0.9858395839583958,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,WALLET,INR,MERCHANT_004,0,NONE
TXN00841,999,999.0,999,999.0,975.42,19.98,3.6,0.0,0.0,0.0,0.0,0,0.0,-23.58000000000004,0.0,0.0,1.0,1.0,1.0,0.9763963963963964,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,3,3,1,1,0,0,0,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00669,5999,5999.0,5999,5999.0,5857.42,119.98,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.57999999999993,0.0,0.0,1.0,1.0,1.0,0.9763993998999834,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,0,1,1,2,1,1,1,0,0,0,WALLET,INR,MERCHANT_003,1,FAILED_PAYMENT
TXN00032,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9881993997999332,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00597,2999,0.0,2999,2999.0,2928.22,59.98,10.8,0.0,0.0,0.0,-2999.0,0,0.0,-70.7800000000002,-2999.0,0.0,0.0,1.0,1.0,0.9763987995998664,0.0,1,1.0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,CARD,INR,MERCHANT_002,1,MISSING_PAYMENT
TXN00266,1999,1999.0,1999,1999.0,1956.54,35.98,6.48,0.0,0.0,0.0,0.0,0,0.0,-42.46000000000004,0.0,0.0,1.0,1.0,1.0,0.9787593796898448,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00974,2999,2999.0,2999,2999.0,2963.61,29.99,5.4,0.0,0.0,0.0,0.0,0,0.0,-35.38999999999987,0.0,0.0,1.0,1.0,1.0,0.9881993997999332,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,UPI,INR,MERCHANT_004,0,NONE
TXN00817,4999,4999.0,4999,4999.0,4640.07,349.93,9.0,0.0,0.0,0.0,0.0,0,0.0,-358.9300000000003,0.0,0.0,1.0,1.0,1.0,0.9281996399279856,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,0,0,0,NETBANKING,INR,MERCHANT_005,1,INCORRECT_FEE
TXN00181,5999,5999.0,5999,5999.0,5914.05,71.99,12.96,0.0,0.0,0.0,0.0,0,0.0,-84.94999999999982,0.0,0.0,1.0,1.0,1.0,0.985839306551092,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,2,1,-1,1,1,0,0,1,NETBANKING,INR,MERCHANT_001,0,NONE
TXN00658,1499,1499.0,1499,1499.0,1467.16,26.98,4.86,0.0,0.0,0.0,0.0,0,0.0,-31.83999999999992,0.0,0.0,1.0,1.0,1.0,0.9787591727818546,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,CARD,INR,MERCHANT_003,0,NONE
TXN00069,7999,7999.0,7999,7999.0,7857.42,119.98,21.6,0.0,0.0,0.0,0.0,0,0.0,-141.57999999999993,0.0,0.0,1.0,1.0,1.0,0.982300287535942,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,UPI,INR,MERCHANT_003,0,NONE
TXN00956,3999,3999.0,3999,3999.0,3904.62,79.98,14.4,0.0,0.0,0.0,0.0,0,0.0,-94.38000000000012,0.0,0.0,1.0,1.0,1.0,0.9763990997749435,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_002,0,NONE
TXN00334,9999,9999.0,9999,9999.0,9822.02,149.98,27.0,0.0,0.0,0.0,0.0,0,0.0,-176.97999999999956,0.0,0.0,1.0,1.0,1.0,0.9823002300230024,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_002,0,NONE
TXN00729,799,799.0,799,799.0,780.14,15.98,2.88,0.0,0.0,0.0,0.0,0,0.0,-18.860000000000014,0.0,0.0,1.0,1.0,1.0,0.97639549436796,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,1,3,2,1,1,0,0,0,CARD,INR,MERCHANT_003,0,NONE
TXN00362,199,199.0,199,199.0,178.56,19.9,0.54,0.0,0.0,0.0,0.0,0,0.0,-20.44,0.0,0.0,1.0,1.0,1.0,0.8972864321608041,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_003,1,INCORRECT_FEE
TXN00909,1999,1999.0,1999,1999.0,1970.69,23.99,4.32,0.0,0.0,0.0,0.0,0,0.0,-28.309999999999945,0.0,0.0,1.0,1.0,1.0,0.9858379189594798,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
TXN00520,4999,4999.0,4999,4999.0,4892.82,89.98,16.2,0.0,0.0,0.0,0.0,0,0.0,-106.18000000000028,0.0,0.0,1.0,1.0,1.0,0.97875975195039,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,NETBANKING,INR,MERCHANT_004,0,NONE
TXN00082,7999,7999.0,7999,7999.0,7885.73,95.99,17.28,0.0,0.0,0.0,0.0,0,0.0,-113.27000000000044,0.0,0.0,1.0,1.0,1.0,0.9858394799349918,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_002,0,NONE
TXN00409,199,199.0,199,199.0,194.3,3.98,0.72,0.0,0.0,0.0,0.0,0,0.0,-4.699999999999989,0.0,0.0,1.0,1.0,1.0,0.9763819095477388,1.0,1,1.0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,1,0,0,0,CARD,INR,MERCHANT_001,0,NONE
