transaction_id,order_id,merchant_id,customer_id,order_date,order_amount,currency,payment_method,payment_count,payment_total,payment_statuses,payment_dates,payment_ids,payment_methods,bank_transaction_count,bank_total,bank_references,bank_dates,bank_transaction_types,settlement_count,settlement_gross_total,settlement_fee_total,settlement_tax_total,settlement_adjustment_total,settlement_refund_total,settlement_chargeback_total,settlement_net_total,settlement_dates,settlement_ids,settlement_references,settlement_statuses,clean_payment_dates,clean_payment_total,clean_settlement_date,clean_settlement_gross,clean_settlement_fee,clean_settlement_tax,clean_settlement_adjustment,clean_settlement_refund,clean_settlement_chargeback,clean_settlement_net,clean_bank_reference
TXN00785,ORD00785,MERCHANT_005,CUST0055,2026-01-26,7999,INR,NETBANKING,1.0,7999.0,SUCCESS,2026-01-26,PAY00785,NETBANKING,1,7999,TXN00785,2026-01-26,CREDIT,1.0,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,2026-01-29,SET00785,SET00785,SETTLED,2026-01-26,7999,2026-01-29,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,TXN00785
TXN00786,ORD00786,MERCHANT_003,CUST0275,2026-04-16,999,INR,WALLET,1.0,999.0,SUCCESS,2026-04-16,PAY00786,WALLET,1,999,TXN00786,2026-04-16,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-04-18,SET00786,SET00786,SETTLED,2026-04-16,999,2026-04-18,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00786
TXN00787,ORD00787,MERCHANT_005,CUST0249,2026-06-05,2499,INR,UPI,1.0,2499.0,SUCCESS,2026-06-05,PAY00787,UPI,1,2499,TXN00787,2026-06-05,CREDIT,1.0,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,2026-06-07,SET00787,SET00787,SETTLED,2026-06-05,2499,2026-06-07,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,TXN00787
TXN00788,ORD00788,MERCHANT_003,CUST0089,2026-04-14,499,INR,WALLET,1.0,499.0,SUCCESS,2026-04-14,PAY00788,WALLET,1,499,TXN00788,2026-04-14,CREDIT,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,2026-04-15,SET00788,SET00788,SETTLED,2026-04-14,499,2026-04-15,499.0,5.99,1.08,0.0,0.0,0.0,491.93,TXN00788
TXN00789,ORD00789,MERCHANT_004,CUST0020,2026-03-26,5999,INR,CARD,1.0,5999.0,SUCCESS,2026-03-27,PAY00789,CARD,1,5999,TXN00789,2026-03-27,CREDIT,1.0,5999.0,59.99,10.8,0.0,599.9,0.0,5328.31,2026-03-28,SET00789,SET00789,SETTLED,2026-03-27,5999,2026-03-28,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,TXN00789
TXN00790,ORD00790,MERCHANT_004,CUST0026,2026-03-10,1499,INR,UPI,0.0,0.0,,,,,1,1499,TXN00790,2026-03-10,CREDIT,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,2026-03-11,SET00790,SET00790,SETTLED,2026-03-10,1499,2026-03-11,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,TXN00790
TXN00791,ORD00791,MERCHANT_003,CUST0173,2026-03-21,999,INR,WALLET,1.0,999.0,SUCCESS,2026-03-21,PAY00791,WALLET,1,999,TXN00791,2026-03-21,CREDIT,1.0,999.0,14.98,2.7,0.0,0.0,0.0,731.32,2026-03-22,SET00791,SET00791,SETTLED,2026-03-21,999,2026-03-22,999.0,14.98,2.7,0.0,0.0,0.0,981.32,TXN00791
TXN00792,ORD00792,MERCHANT_002,CUST0051,2026-02-04,999,INR,WALLET,1.0,999.0,SUCCESS,2026-02-04,PAY00792,WALLET,1,999,TXN00792,2026-02-04,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-02-07,SET00792,SET00792,SETTLED,2026-02-04,999,2026-02-07,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00792
TXN00793,ORD00793,MERCHANT_003,CUST0165,2026-04-17,3999,INR,UPI,2.0,7998.0,SUCCESS,2026-04-18,PAY00793|PAY00793_DUP,UPI,1,3999,TXN00793,2026-04-18,CREDIT,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,2026-04-19,SET00793,SET00793,SETTLED,2026-04-18,3999,2026-04-19,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,TXN00793
TXN00794,ORD00794,MERCHANT_004,CUST0097,2026-02-24,9999,INR,WALLET,1.0,9999.0,SUCCESS,2026-02-26,PAY00794,WALLET,1,9999,TXN00794,2026-02-26,CREDIT,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,2026-02-27,SET00794,SET00794,SETTLED,2026-02-26,9999,2026-02-27,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,TXN00794
TXN00795,ORD00795,MERCHANT_005,CUST0249,2026-04-06,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-04-06,PAY00795,UPI,1,9999,TXN00795,2026-04-06,CREDIT,1.0,9999.0,119.99,21.6,0.0,0.0,0.0,9857.41,2026-04-07,SET00795,SET00795,SETTLED,2026-04-06,9999,2026-04-07,9999.0,119.99,21.6,0.0,0.0,0.0,9857.41,TXN00795
TXN00796,ORD00796,MERCHANT_002,CUST0264,2026-01-17,999,INR,WALLET,1.0,999.0,SUCCESS,2026-01-18,PAY00796,WALLET,1,999,TXN00796,2026-01-18,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-01-19,SET00796,SET00796,SETTLED,2026-01-18,999,2026-01-19,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00796
TXN00797,ORD00797,MERCHANT_005,CUST0070,2026-05-26,199,INR,CARD,1.0,199.0,SUCCESS,2026-05-26,PAY00797,CARD,1,199,TXN00797,2026-05-26,CREDIT,1.0,199.0,1.99,0.36,0.0,0.0,0.0,196.65,2026-05-27,SET00797,SET00797,SETTLED,2026-05-26,199,2026-05-27,199.0,1.99,0.36,0.0,0.0,0.0,196.65,TXN00797
TXN00798,ORD00798,MERCHANT_002,CUST0099,2026-01-15,799,INR,UPI,0.0,0.0,,,,,1,799,TXN00798,2026-01-16,CREDIT,1.0,799.0,11.98,2.16,0.0,0.0,0.0,784.86,2026-01-16,SET00798,SET00798,SETTLED,2026-01-16,799,2026-01-16,799.0,11.98,2.16,0.0,0.0,0.0,784.86,TXN00798
TXN00799,ORD00799,MERCHANT_001,CUST0234,2026-04-03,5999,INR,CARD,1.0,5999.0,SUCCESS,2026-04-05,PAY00799,CARD,1,5999,TXN00799,2026-04-05,CREDIT,1.0,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,2026-04-04,SET00799,SET00799,SETTLED,2026-04-05,5999,2026-04-04,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,TXN00799
TXN00800,ORD00800,MERCHANT_003,CUST0141,2026-04-29,2999,INR,WALLET,1.0,2999.0,SUCCESS,2026-04-29,PAY00800,WALLET,1,2999,TXN00800,2026-04-29,CREDIT,1.0,2999.0,44.98,8.1,0.0,749.75,0.0,2196.17,2026-04-30,SET00800,SET00800,SETTLED,2026-04-29,2999,2026-04-30,2999.0,44.98,8.1,0.0,0.0,0.0,2945.92,TXN00800
TXN00801,ORD00801,MERCHANT_001,CUST0064,2026-03-03,1499,INR,WALLET,1.0,1499.0,SUCCESS,2026-03-03,PAY00801,WALLET,1,1499,TXN00801,2026-03-03,CREDIT,1.0,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,2026-03-04,SET00801,SET00801,SETTLED,2026-03-03,1499,2026-03-04,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,TXN00801
TXN00802,ORD00802,MERCHANT_002,CUST0229,2026-05-02,3999,INR,NETBANKING,1.0,3999.0,SUCCESS,2026-05-02,PAY00802,NETBANKING,1,3999,TXN00802,2026-05-02,CREDIT,1.0,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,2026-05-03,SET00802,SET00802,SETTLED,2026-05-02,3999,2026-05-03,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,TXN00802
TXN00803,ORD00803,MERCHANT_002,CUST0177,2026-03-08,5999,INR,UPI,1.0,5999.0,SUCCESS,2026-03-09,PAY00803,UPI,1,5999,TXN00803,2026-03-09,CREDIT,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,2026-03-11,SET00803,SET00803,SETTLED,2026-03-09,5999,2026-03-11,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,TXN00803
TXN00804,ORD00804,MERCHANT_001,CUST0146,2026-04-09,199,INR,CARD,1.0,199.0,SUCCESS,2026-04-10,PAY00804,CARD,1,199,TXN00804,2026-04-10,CREDIT,1.0,199.0,2.39,0.43,0.0,0.0,0.0,196.18,2026-04-10,SET00804,SET00804,SETTLED,2026-04-10,199,2026-04-10,199.0,2.39,0.43,0.0,0.0,0.0,196.18,TXN00804
TXN00805,ORD00805,MERCHANT_002,CUST0293,2026-02-26,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-02-28,PAY00805,CARD,1,4999,TXN00805,2026-02-28,CREDIT,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,2026-02-28,SET00805,SET00805,SETTLED,2026-02-28,4999,2026-02-28,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,TXN00805
TXN00806,ORD00806,MERCHANT_003,CUST0106,2026-06-16,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-06-18,PAY00806,UPI,1,1999,TXN00806,2026-06-18,CREDIT,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,2026-06-19,SET00806,SET00806,SETTLED,2026-06-18,1999,2026-06-19,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,TXN00806
TXN00807,ORD00807,MERCHANT_004,CUST0005,2026-02-03,4999,INR,CARD,1.0,4999.0,SUCCESS,2026-02-03,PAY00807,CARD,1,4999,TXN00807,2026-02-03,CREDIT,1.0,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,2026-02-05,SET00807,SET00807,SETTLED,2026-02-03,4999,2026-02-05,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,TXN00807
TXN00808,ORD00808,MERCHANT_002,CUST0005,2026-03-06,3999,INR,NETBANKING,1.0,3999.0,SUCCESS,2026-03-06,PAY00808,NETBANKING,1,3999,TXN00808,2026-03-06,CREDIT,1.0,3999.0,59.98,10.8,0.0,0.0,0.0,1999.5,2026-03-09,SET00808,SET00808,SETTLED,2026-03-06,3999,2026-03-09,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,TXN00808
TXN00809,ORD00809,MERCHANT_004,CUST0141,2026-04-07,9999,INR,NETBANKING,1.0,9999.0,SUCCESS,2026-04-07,PAY00809,NETBANKING,1,9999,TXN00809,2026-04-07,CREDIT,1.0,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,2026-04-08,SET00809,SET00809,SETTLED,2026-04-07,9999,2026-04-08,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,TXN00809
TXN00810,ORD00810,MERCHANT_003,CUST0236,2026-02-25,2499,INR,NETBANKING,1.0,2499.0,SUCCESS,2026-02-25,PAY00810,NETBANKING,1,2499,TXN00810,2026-02-25,CREDIT,1.0,2499.0,24.99,4.5,0.0,0.0,0.0,2219.51,2026-02-28,SET00810,SET00810,SETTLED,2026-02-25,2499,2026-02-28,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,TXN00810
TXN00811,ORD00811,MERCHANT_005,CUST0267,2026-04-12,3999,INR,UPI,1.0,3999.0,SUCCESS,2026-04-13,PAY00811,UPI,1,3999,TXN00811,2026-04-13,CREDIT,1.0,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,2026-04-14,SET00811,SET00811,SETTLED,2026-04-13,3999,2026-04-14,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,TXN00811
TXN00812,ORD00812,MERCHANT_005,CUST0004,2026-06-19,9999,INR,NETBANKING,1.0,9999.0,SUCCESS,2026-06-19,PAY00812,NETBANKING,1,9999,TXN00812,2026-06-19,CREDIT,1.0,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,2026-06-21,SET00812,SET00812,SETTLED,2026-06-19,9999,2026-06-21,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,TXN00812
TXN00813,ORD00813,MERCHANT_005,CUST0288,2026-06-05,999,INR,NETBANKING,1.0,999.0,SUCCESS,2026-06-05,PAY00813,NETBANKING,1,999,TXN00813,2026-06-05,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-06-06,SET00813,SET00813,SETTLED,2026-06-05,999,2026-06-06,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00813
TXN00814,ORD00814,MERCHANT_004,CUST0056,2026-01-17,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-01-18,PAY00814,NETBANKING,1,1499,TXN00814,2026-01-18,CREDIT,1.0,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,2026-01-19,SET00814,SET00814,SETTLED,2026-01-18,1499,2026-01-19,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00814
TXN00815,ORD00815,MERCHANT_003,CUST0167,2026-03-08,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-03-10,PAY00815,NETBANKING,1,4999,TXN00815,2026-03-10,CREDIT,1.0,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,2026-03-10,SET00815,SET00815,SETTLED,2026-03-10,4999,2026-03-10,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,TXN00815
TXN00816,ORD00816,MERCHANT_002,CUST0097,2026-05-13,7999,INR,CARD,1.0,7999.0,SUCCESS,2026-05-14,PAY00816,CARD,1,7999,TXN00816,2026-05-14,CREDIT,1.0,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,2026-05-14,SET00816,SET00816,SETTLED,2026-05-14,7999,2026-05-14,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,TXN00816
TXN00817,ORD00817,MERCHANT_005,CUST0030,2026-04-14,4999,INR,NETBANKING,1.0,4999.0,SUCCESS,2026-04-15,PAY00817,NETBANKING,1,4999,TXN00817,2026-04-15,CREDIT,1.0,4999.0,349.93,9.0,0.0,0.0,0.0,4640.07,2026-04-16,SET00817,SET00817,SETTLED,2026-04-15,4999,2026-04-16,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,TXN00817
TXN00818,ORD00818,MERCHANT_001,CUST0072,2026-06-17,2499,INR,NETBANKING,1.0,2499.0,SUCCESS,2026-06-19,PAY00818,NETBANKING,1,2499,TXN00818,2026-06-19,CREDIT,1.0,2499.0,29.99,5.4,0.0,0.0,0.0,2463.61,2026-06-18,SET00818,SET00818,SETTLED,2026-06-19,2499,2026-06-18,2499.0,29.99,5.4,0.0,0.0,0.0,2463.61,TXN00818
TXN00819,ORD00819,MERCHANT_004,CUST0133,2026-04-14,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-04-14,PAY00819,UPI,1,1999,TXN00819,2026-04-14,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-04-16,SET00819,SET00819,SETTLED,2026-04-14,1999,2026-04-16,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00819
TXN00820,ORD00820,MERCHANT_005,CUST0299,2026-02-18,1499,INR,CARD,1.0,1499.0,SUCCESS,2026-02-18,PAY00820,CARD,1,1499,TXN00820,2026-02-18,CREDIT,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1199.2,2026-02-21,SET00820,SET00820,SETTLED,2026-02-18,1499,2026-02-21,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,TXN00820
TXN00821,ORD00821,MERCHANT_004,CUST0274,2026-06-21,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-06-22,PAY00821,NETBANKING,1,1499,TXN00821,2026-06-22,CREDIT,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,2026-06-22,SET00821,SET00821,SETTLED,2026-06-22,1499,2026-06-22,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,TXN00821
TXN00822,ORD00822,MERCHANT_005,CUST0088,2026-02-16,999,INR,UPI,1.0,999.0,SUCCESS,2026-02-18,PAY00822,UPI,1,999,TXN00822,2026-02-18,CREDIT,1.0,999.0,11.99,2.16,0.0,0.0,0.0,984.85,2026-02-17,SET00822,SET00822,SETTLED,2026-02-18,999,2026-02-17,999.0,11.99,2.16,0.0,0.0,0.0,984.85,TXN00822
TXN00823,ORD00823,MERCHANT_002,CUST0242,2026-03-08,5999,INR,CARD,1.0,5999.0,SUCCESS,2026-03-10,PAY00823,CARD,1,5999,TXN00823,2026-03-10,CREDIT,1.0,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,2026-03-10,SET00823,SET00823,SETTLED,2026-03-10,5999,2026-03-10,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,TXN00823
TXN00824,ORD00824,MERCHANT_001,CUST0172,2026-02-26,1499,INR,CARD,1.0,1499.0,SUCCESS,2026-02-26,PAY00824,CARD,1,1499,TXN00824,2026-02-26,CREDIT,1.0,1499.0,29.98,5.4,0.0,374.75,0.0,1088.87,2026-02-28,SET00824,SET00824,SETTLED,2026-02-26,1499,2026-02-28,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,TXN00824
TXN00825,ORD00825,MERCHANT_004,CUST0158,2026-03-26,1499,INR,NETBANKING,1.0,1499.0,SUCCESS,2026-03-26,PAY00825,NETBANKING,1,1499,TXN00825,2026-03-26,CREDIT,1.0,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,2026-03-27,SET00825,SET00825,SETTLED,2026-03-26,1499,2026-03-27,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,TXN00825
TXN00826,ORD00826,MERCHANT_003,CUST0300,2026-04-29,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-05-01,PAY00826,UPI,1,9999,TXN00826,2026-05-01,CREDIT,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,2026-04-30,SET00826,SET00826,SETTLED,2026-05-01,9999,2026-04-30,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,TXN00826
TXN00827,ORD00827,MERCHANT_001,CUST0241,2026-06-12,3999,INR,UPI,1.0,3999.0,SUCCESS,2026-06-12,PAY00827,UPI,1,3999,TXN00827,2026-06-12,CREDIT,1.0,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,2026-06-13,SET00827,SET00827,SETTLED,2026-06-12,3999,2026-06-13,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,TXN00827
TXN00828,ORD00828,MERCHANT_002,CUST0242,2026-05-09,299,INR,WALLET,1.0,299.0,SUCCESS,2026-05-11,PAY00828,WALLET,1,299,TXN00828,2026-05-11,CREDIT,1.0,299.0,2.99,0.54,0.0,0.0,0.0,295.47,2026-05-10,SET00828,SET00828,SETTLED,2026-05-11,299,2026-05-10,299.0,2.99,0.54,0.0,0.0,0.0,295.47,TXN00828
TXN00829,ORD00829,MERCHANT_003,CUST0272,2026-04-16,199,INR,CARD,1.0,199.0,SUCCESS,2026-04-17,PAY00829,CARD,1,199,TXN00829,2026-04-17,CREDIT,1.0,199.0,1.99,0.36,0.0,0.0,0.0,196.65,2026-04-18,SET00829,SET00829,SETTLED,2026-04-17,199,2026-04-18,199.0,1.99,0.36,0.0,0.0,0.0,196.65,TXN00829
TXN00830,ORD00830,MERCHANT_002,CUST0071,2026-03-29,1999,INR,WALLET,1.0,1999.0,SUCCESS,2026-03-29,PAY00830,WALLET,1,1999,TXN00830,2026-03-29,CREDIT,1.0,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,2026-03-31,SET00830,SET00830,SETTLED,2026-03-29,1999,2026-03-31,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,TXN00830
TXN00831,ORD00831,MERCHANT_003,CUST0074,2026-02-16,7999,INR,UPI,1.0,7999.0,SUCCESS,2026-02-17,PAY00831,UPI,1,7999,TXN00831,2026-02-17,CREDIT,1.0,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,2026-02-17,SET00831,SET00831,SETTLED,2026-02-17,7999,2026-02-17,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,TXN00831
TXN00832,ORD00832,MERCHANT_003,CUST0250,2026-06-11,499,INR,NETBANKING,1.0,499.0,SUCCESS,2026-06-11,PAY00832,NETBANKING,1,499,TXN00832,2026-06-11,CREDIT,1.0,499.0,5.99,1.08,0.0,0.0,0.0,491.93,2026-06-12,SET00832,SET00832,SETTLED,2026-06-11,499,2026-06-12,499.0,5.99,1.08,0.0,0.0,0.0,491.93,TXN00832
TXN00833,ORD00833,MERCHANT_001,CUST0030,2026-04-26,999,INR,CARD,1.0,999.0,SUCCESS,2026-04-26,PAY00833,CARD,1,999,TXN00833,2026-04-26,CREDIT,1.0,999.0,9.99,1.8,0.0,0.0,0.0,987.21,2026-04-27,SET00833,SET00833,SETTLED,2026-04-26,999,2026-04-27,999.0,9.99,1.8,0.0,0.0,0.0,987.21,TXN00833
TXN00834,ORD00834,MERCHANT_005,CUST0087,2026-02-10,2499,INR,UPI,1.0,2499.0,SUCCESS,2026-02-11,PAY00834,UPI,1,2499,TXN00834,2026-02-11,CREDIT,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,2026-02-11,SET00834,SET00834,SETTLED,2026-02-11,2499,2026-02-11,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,TXN00834
TXN00835,ORD00835,MERCHANT_005,CUST0067,2026-04-22,4999,INR,WALLET,1.0,4999.0,SUCCESS,2026-04-23,PAY00835,WALLET,1,4999,TXN00835,2026-04-23,CREDIT,1.0,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,2026-04-23,SET00835,SET00835,SETTLED,2026-04-23,4999,2026-04-23,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,TXN00835
TXN00836,ORD00836,MERCHANT_004,CUST0207,2026-05-03,1999,INR,UPI,1.0,1999.0,SUCCESS,2026-05-05,PAY00836,UPI,1,1999,TXN00836,2026-05-05,CREDIT,1.0,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,2026-05-05,SET00836,SET00836,SETTLED,2026-05-05,1999,2026-05-05,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,TXN00836
TXN00837,ORD00837,MERCHANT_005,CUST0020,2026-02-21,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-02-21,PAY00837,NETBANKING,1,5999,TXN00837,2026-02-21,CREDIT,1.0,5999.0,59.99,10.8,0.0,1499.75,0.0,4428.46,2026-02-24,SET00837,SET00837,SETTLED,2026-02-21,5999,2026-02-24,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,TXN00837
TXN00838,ORD00838,MERCHANT_003,CUST0008,2026-05-16,799,INR,UPI,1.0,799.0,SUCCESS,2026-05-16,PAY00838,UPI,1,799,TXN00838,2026-05-16,CREDIT,1.0,799.0,14.38,2.59,0.0,0.0,0.0,782.03,2026-05-17,SET00838,SET00838,SETTLED,2026-05-16,799,2026-05-17,799.0,14.38,2.59,0.0,0.0,0.0,782.03,TXN00838
TXN00839,ORD00839,MERCHANT_002,CUST0003,2026-02-27,5999,INR,NETBANKING,1.0,5999.0,SUCCESS,2026-02-28,PAY00839,NETBANKING,1,5999,TXN00839,2026-02-28,CREDIT,1.0,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,2026-03-01,SET00839,SET00839,SETTLED,2026-02-28,5999,2026-03-01,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,TXN00839
TXN00840,ORD00840,MERCHANT_002,CUST0160,2026-01-27,1999,INR,NETBANKING,1.0,1999.0,SUCCESS,2026-01-29,PAY00840,NETBANKING,1,1999,TXN00840,2026-01-29,CREDIT,1.0,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,2026-01-29,SET00840,SET00840,SETTLED,2026-01-29,1999,2026-01-29,1999.0,35.98,6.48,0.0,0.0,0.0,1956.54,TXN00840
TXN00841,ORD00841,MERCHANT_001,CUST0086,2026-01-12,999,INR,NETBANKING,1.0,999.0,SUCCESS,2026-01-12,PAY00841,NETBANKING,1,999,TXN00841,2026-01-12,CREDIT,1.0,999.0,19.98,3.6,0.0,0.0,0.0,975.42,2026-01-15,SET00841,SET00841,SETTLED,2026-01-12,999,2026-01-15,999.0,19.98,3.6,0.0,0.0,0.0,975.42,TXN00841
TXN00842,ORD00842,MERCHANT_005,CUST0234,2026-06-02,2999,INR,NETBANKING,1.0,2999.0,SUCCESS,2026-06-02,PAY00842,NETBANKING,1,2999,TXN00842,2026-06-02,CREDIT,1.0,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,2026-06-05,SET00842,SET00842,SETTLED,2026-06-02,2999,2026-06-05,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,TXN00842
TXN00843,ORD00843,MERCHANT_002,CUST0223,2026-03-29,2499,INR,NETBANKING,2.0,4998.0,SUCCESS,2026-03-30,PAY00843|PAY00843_DUP,NETBANKING,1,2499,TXN00843,2026-03-30,CREDIT,1.0,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,2026-03-30,SET00843,SET00843,SETTLED,2026-03-30,2499,2026-03-30,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,TXN00843
TXN00844,ORD00844,MERCHANT_002,CUST0097,2026-04-14,199,INR,CARD,1.0,199.0,SUCCESS,2026-04-15,PAY00844,CARD,1,199,TXN00844,2026-04-15,CREDIT,1.0,199.0,3.58,0.64,0.0,0.0,0.0,194.78,2026-04-15,SET00844,SET00844,SETTLED,2026-04-15,199,2026-04-15,199.0,3.58,0.64,0.0,0.0,0.0,194.78,TXN00844
TXN00845,ORD00845,MERCHANT_002,CUST0115,2026-02-24,5999,INR,UPI,1.0,5999.0,SUCCESS,2026-02-24,PAY00845,UPI,1,5999,TXN00845,2026-02-24,CREDIT,1.0,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,2026-02-25,SET00845,SET00845,SETTLED,2026-02-24,5999,2026-02-25,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,TXN00845
TXN00846,ORD00846,MERCHANT_002,CUST0259,2026-02-01,1499,INR,UPI,1.0,1499.0,SUCCESS,2026-02-02,PAY00846,UPI,1,1499,TXN00846,2026-02-02,CREDIT,1.0,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,2026-02-03,SET00846,SET00846,SETTLED,2026-02-02,1499,2026-02-03,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,TXN00846
TXN00847,ORD00847,MERCHANT_003,CUST0193,2026-05-17,3999,INR,UPI,1.0,3999.0,SUCCESS,2026-05-17,PAY00847,UPI,1,3999,TXN00847,2026-05-17,CREDIT,1.0,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,2026-05-18,SET00847,SET00847,SETTLED,2026-05-17,3999,2026-05-18,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,TXN00847
TXN00848,ORD00848,MERCHANT_001,CUST0025,2026-06-17,9999,INR,UPI,1.0,9999.0,SUCCESS,2026-06-19,PAY00848,UPI,1,9999,TXN00848,2026-06-19,CREDIT,1.0,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,2026-06-18,SET00848,SET00848,SETTLED,2026-06-19,9999,2026-06-18,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,TXN00848
