settlement_id,transaction_id,merchant_id,settlement_date,gross_amount,fee,tax,adjustment,refund,chargeback,net_amount,settlement_status,settlement_reference,currency
SET00608,TXN00608,MERCHANT_002,2026-03-24,299.0,4.48,0.81,0.0,0.0,0.0,293.71,SETTLED,SET00608,INR
SET00609,TXN00609,MERCHANT_001,2026-02-18,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,SETTLED,SET00609,INR
SET00610,TXN00610,MERCHANT_004,2026-04-21,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET00610,INR
SET00611,TXN00611,MERCHANT_004,2026-04-22,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00611,INR
SET00612,TXN00612,MERCHANT_002,2026-05-25,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00612,INR
SET00613,TXN00613,MERCHANT_002,2026-02-18,1499.0,104.93,4.86,0.0,0.0,0.0,1389.21,SETTLED,SET00613,INR
SET00614,TXN00614,MERCHANT_003,2026-01-05,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00614,INR
SET00615,TXN00615,MERCHANT_004,2026-05-25,2999.0,53.98,9.72,0.0,0.0,0.0,1935.3,SETTLED,SET00615,INR
SET00616,TXN00616,MERCHANT_004,2026-04-19,5999.0,89.98,16.2,0.0,0.0,0.0,4892.82,SETTLED,SET00616,INR
SET00617,TXN00617,MERCHANT_002,2026-01-24,3999.0,59.98,10.8,0.0,0.0,0.0,3928.22,SETTLED,SET00617,INR
SET00618,TXN00618,MERCHANT_003,2026-01-12,999.0,14.98,2.7,0.0,0.0,0.0,981.32,SETTLED,SET00618,INR
SET00619,TXN00619,MERCHANT_003,2026-02-14,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00619,INR
SET00620,TXN00620,MERCHANT_004,2026-05-22,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,SETTLED,SET00620,INR
SET00621,TXN00621,MERCHANT_001,2026-03-12,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,SETTLED,SET00621,INR
SET00622,TXN00622,MERCHANT_001,2026-04-25,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,SETTLED,SET00622,INR
SET00623,TXN00623,MERCHANT_001,2026-06-18,7999.0,95.99,17.28,0.0,0.0,0.0,7635.73,SETTLED,SET00623,INR
SET00624,TXN00624,MERCHANT_001,2026-04-28,999.0,14.98,2.7,0.0,0.0,0.0,981.32,SETTLED,SET00624,INR
SET00625,TXN00625,MERCHANT_004,2026-02-01,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,SETTLED,SET00625,INR
SET00626,TXN00626,MERCHANT_005,2026-06-28,1499.0,22.48,4.05,0.0,0.0,0.0,1472.47,SETTLED,SET00626,INR
SET00627,TXN00627,MERCHANT_005,2026-02-08,7999.0,95.99,17.28,0.0,0.0,0.0,7885.73,SETTLED,SET00627,INR
SET00628,TXN00628,MERCHANT_001,2026-05-29,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,SETTLED,SET00628,INR
SET00629,TXN00629,MERCHANT_002,2026-03-27,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,SETTLED,SET00629,INR
SET00630,TXN00630,MERCHANT_005,2026-03-11,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00630,INR
SET00631,TXN00631,MERCHANT_004,2026-01-17,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00631,INR
SET00632,TXN00632,MERCHANT_002,2026-02-18,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00632,INR
SET00633,TXN00633,MERCHANT_004,2026-05-07,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00633,INR
SET00634,TXN00634,MERCHANT_004,2026-04-27,299.0,5.38,0.97,0.0,0.0,0.0,292.65,SETTLED,SET00634,INR
SET00635,TXN00635,MERCHANT_005,2026-03-14,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00635,INR
SET00636,TXN00636,MERCHANT_004,2026-03-26,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00636,INR
SET00637,TXN00637,MERCHANT_004,2026-06-13,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,SETTLED,SET00637,INR
SET00638,TXN00638,MERCHANT_005,2026-04-14,799.0,11.98,2.16,0.0,0.0,0.0,784.86,SETTLED,SET00638,INR
SET00640,TXN00640,MERCHANT_005,2026-05-30,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00640,INR
SET00641,TXN00641,MERCHANT_001,2026-01-15,299.0,4.48,0.81,0.0,0.0,0.0,293.71,SETTLED,SET00641,INR
SET00642,TXN00642,MERCHANT_001,2026-02-11,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,SETTLED,SET00642,INR
SET00643,TXN00643,MERCHANT_004,2026-02-22,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00643,INR
SET00644,TXN00644,MERCHANT_002,2026-03-13,299.0,5.38,0.97,0.0,0.0,0.0,292.65,SETTLED,SET00644,INR
SET00645,TXN00645,MERCHANT_001,2026-04-08,4999.0,74.98,13.5,0.0,0.0,0.0,4910.52,SETTLED,SET00645,INR
SET00646,TXN00646,MERCHANT_004,2026-06-11,999.0,17.98,3.24,0.0,0.0,0.0,977.78,SETTLED,SET00646,INR
SET00647,TXN00647,MERCHANT_001,2026-07-01,299.0,4.48,0.81,0.0,0.0,0.0,293.71,SETTLED,SET00647,INR
SET00648,TXN00648,MERCHANT_004,2026-01-22,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00648,INR
SET00649,TXN00649,MERCHANT_004,2026-01-05,199.0,2.98,0.54,0.0,0.0,0.0,195.48,SETTLED,SET00649,INR
SET00650,TXN00650,MERCHANT_004,2026-06-30,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00650,INR
SET00651,TXN00651,MERCHANT_002,2026-04-11,299.0,5.38,0.97,0.0,0.0,0.0,292.65,SETTLED,SET00651,INR
SET00652,TXN00652,MERCHANT_003,2026-04-08,999.0,14.98,2.7,0.0,0.0,0.0,981.32,SETTLED,SET00652,INR
SET00653,TXN00653,MERCHANT_002,2026-06-15,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,SETTLED,SET00653,INR
SET00654,TXN00654,MERCHANT_005,2026-05-27,199.0,1.99,0.36,250.0,0.0,0.0,446.65,SETTLED,SET00654,INR
SET00655,TXN00655,MERCHANT_003,2026-02-26,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,SETTLED,SET00655,INR
SET00656,TXN00656,MERCHANT_005,2026-06-26,2499.0,49.98,9.0,0.0,0.0,0.0,2440.02,SETTLED,SET00656,INR
SET00657,TXN00657,MERCHANT_001,2026-02-06,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,SETTLED,SET00657,INR
SET00658,TXN00658,MERCHANT_003,2026-04-23,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,SETTLED,SET00658,INR
SET00659,TXN00659,MERCHANT_003,2026-06-18,299.0,4.48,0.81,0.0,0.0,0.0,293.71,SETTLED,SET00659,INR
SET00660,TXN00660,MERCHANT_005,2026-06-06,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,SETTLED,SET00660,INR
SET00661,TXN00661,MERCHANT_003,2026-02-23,2999.0,35.99,6.48,0.0,0.0,0.0,1499.5,SETTLED,SET00661,INR
SET00662,TXN00662,MERCHANT_003,2026-06-16,199.0,1.99,0.36,0.0,0.0,0.0,196.65,SETTLED,SET00662,INR
SET00663,TXN00663,MERCHANT_004,2026-01-30,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00663,INR
SET00664,TXN00664,MERCHANT_005,2026-01-05,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,SETTLED,SET00664,INR
SET00665,TXN00665,MERCHANT_004,2026-05-27,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00665,INR
SET00666,TXN00666,MERCHANT_002,2026-05-02,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00666,INR
SET00668,TXN00668,MERCHANT_001,2026-01-19,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,SETTLED,SET00668,INR
SET00669,TXN00669,MERCHANT_003,2026-06-12,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,SETTLED,SET00669,INR
SET00670,TXN00670,MERCHANT_004,2026-01-25,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,SETTLED,SET00670,INR
SET00671,TXN00671,MERCHANT_001,2026-03-23,299.0,2.99,0.54,0.0,0.0,0.0,295.47,SETTLED,SET00671,INR
SET00672,TXN00672,MERCHANT_005,2026-03-27,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00672,INR
SET00673,TXN00673,MERCHANT_004,2026-03-05,199.0,2.98,0.54,0.0,0.0,0.0,195.48,SETTLED,SET00673,INR
SET00674,TXN00674,MERCHANT_004,2026-01-31,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,SETTLED,SET00674,INR
SET00675,TXN00675,MERCHANT_002,2026-02-01,199.0,3.58,0.64,0.0,0.0,0.0,194.78,SETTLED,SET00675,INR
SET00676,TXN00676,MERCHANT_002,2026-05-10,1499.0,17.99,3.24,0.0,0.0,0.0,1477.77,SETTLED,SET00676,INR
SET00677,TXN00677,MERCHANT_003,2026-02-03,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,SETTLED,SET00677,INR
SET00678,TXN00678,MERCHANT_001,2026-03-30,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,SETTLED,SET00678,INR
SET00679,TXN00679,MERCHANT_005,2026-01-19,999.0,14.98,2.7,0.0,0.0,0.0,981.32,SETTLED,SET00679,INR
SET00680,TXN00680,MERCHANT_004,2026-05-12,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,SETTLED,SET00680,INR
SET00681,TXN00681,MERCHANT_005,2026-02-13,1499.0,17.99,3.24,0.0,0.0,1499.0,-21.23,SETTLED,SET00681,INR
SET00682,TXN00682,MERCHANT_001,2026-05-28,4999.0,89.98,16.2,0.0,0.0,0.0,4892.82,SETTLED,SET00682,INR
SET00683,TXN00683,MERCHANT_005,2026-01-02,199.0,2.39,0.43,0.0,0.0,0.0,0.0,SETTLED,SET00683,INR
SET00684,TXN00684,MERCHANT_001,2026-05-04,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,SETTLED,SET00684,INR
SET00685,TXN00685,MERCHANT_002,2026-01-11,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,SETTLED,SET00685,INR
SET00686,TXN00686,MERCHANT_003,2026-03-06,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,SETTLED,SET00686,INR
SET00687,TXN00687,MERCHANT_001,2026-05-28,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,SETTLED,SET00687,INR
SET00688,TXN00688,MERCHANT_001,2026-02-16,799.0,7.99,1.44,0.0,0.0,0.0,789.57,SETTLED,SET00688,INR
SET00689,TXN00689,MERCHANT_001,2026-05-02,9999.0,499.95,21.6,0.0,0.0,0.0,9477.45,SETTLED,SET00689,INR
SET00690,TXN00690,MERCHANT_003,2026-01-25,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,SETTLED,SET00690,INR
SET00691,TXN00691,MERCHANT_003,2026-02-22,999.0,14.98,2.7,0.0,0.0,0.0,981.32,SETTLED,SET00691,INR
SET00692,TXN00692,MERCHANT_004,2026-04-06,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00692,INR
SET00693,TXN00693,MERCHANT_005,2026-03-05,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00693,INR
SET00694,TXN00694,MERCHANT_001,2026-03-16,2999.0,35.99,6.48,0.0,0.0,0.0,2956.53,SETTLED,SET00694,INR
SET00695,TXN00695,MERCHANT_003,2026-01-03,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,SETTLED,SET00695,INR
SET00696,TXN00696,MERCHANT_001,2026-02-23,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,SETTLED,SET00696,INR
SET00697,TXN00697,MERCHANT_004,2026-01-19,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00697,INR
SET00698,TXN00698,MERCHANT_001,2026-03-02,9999.0,99.99,18.0,0.0,0.0,0.0,9881.01,SETTLED,SET00698,INR
SET00699,TXN00699,MERCHANT_004,2026-01-23,3999.0,47.99,8.64,0.0,0.0,0.0,3942.37,SETTLED,SET00699,INR
SET00700,TXN00700,MERCHANT_002,2026-06-15,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00700,INR
SET00701,TXN00701,MERCHANT_005,2026-05-27,199.0,2.39,0.43,0.0,0.0,0.0,196.18,SETTLED,SET00701,INR
SET00702,TXN00702,MERCHANT_002,2026-03-17,999.0,9.99,1.8,0.0,0.0,0.0,987.21,SETTLED,SET00702,INR
SET00703,TXN00703,MERCHANT_003,2026-03-24,2499.0,44.98,8.1,0.0,249.9,0.0,2196.02,SETTLED,SET00703,INR
SET00704,TXN00704,MERCHANT_001,2026-02-23,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00704,INR
SET00705,TXN00705,MERCHANT_001,2026-02-15,2499.0,24.99,4.5,0.0,0.0,0.0,2469.51,SETTLED,SET00705,INR
SET00706,TXN00706,MERCHANT_004,2026-02-02,2999.0,53.98,9.72,0.0,0.0,0.0,2935.3,SETTLED,SET00706,INR
SET00707,TXN00707,MERCHANT_004,2026-03-21,2499.0,49.98,9.0,0.0,0.0,0.0,2440.02,SETTLED,SET00707,INR
SET00708,TXN00708,MERCHANT_001,2026-02-12,7999.0,79.99,14.4,0.0,0.0,0.0,7904.61,SETTLED,SET00708,INR
SET00709,TXN00709,MERCHANT_002,2026-03-27,499.0,9.98,1.8,0.0,0.0,0.0,487.22,SETTLED,SET00709,INR
SET00710,TXN00710,MERCHANT_003,2026-04-13,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,SETTLED,SET00710,INR
SET00711,TXN00711,MERCHANT_003,2026-02-15,199.0,3.98,0.72,0.0,0.0,0.0,194.3,SETTLED,SET00711,INR
SET00712,TXN00712,MERCHANT_005,2026-05-22,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00712,INR
SET00713,TXN00713,MERCHANT_001,2026-02-08,299.0,2.99,0.54,0.0,0.0,0.0,295.47,SETTLED,SET00713,INR
SET00714,TXN00714,MERCHANT_002,2026-02-04,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00714,INR
SET00715,TXN00715,MERCHANT_001,2026-06-01,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET00715,INR
SET00716,TXN00716,MERCHANT_001,2026-01-20,799.0,7.99,1.44,0.0,0.0,0.0,789.57,SETTLED,SET00716,INR
SET00717,TXN00717,MERCHANT_001,2026-03-28,299.0,5.38,0.97,0.0,0.0,0.0,292.65,SETTLED,SET00717,INR
SET00718,TXN00718,MERCHANT_001,2026-02-14,3999.0,39.99,7.2,0.0,0.0,0.0,3951.81,SETTLED,SET00718,INR
SET00719,TXN00719,MERCHANT_004,2026-01-09,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00719,INR
SET00720,TXN00720,MERCHANT_003,2026-02-25,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00720,INR
SET00721,TXN00721,MERCHANT_004,2026-02-09,199.0,2.98,0.54,0.0,0.0,0.0,195.48,SETTLED,SET00721,INR
SET00722,TXN00722,MERCHANT_004,2026-04-18,2999.0,59.98,10.8,0.0,0.0,0.0,2928.22,SETTLED,SET00722,INR
SET00723,TXN00723,MERCHANT_001,2026-03-15,1999.0,29.98,5.4,0.0,0.0,0.0,1963.62,SETTLED,SET00723,INR
SET00724,TXN00724,MERCHANT_002,2026-06-16,7999.0,159.98,28.8,0.0,0.0,0.0,7810.22,SETTLED,SET00724,INR
SET00725,TXN00725,MERCHANT_001,2026-04-10,7999.0,119.98,21.6,0.0,0.0,0.0,7857.42,SETTLED,SET00725,INR
SET00726,TXN00726,MERCHANT_005,2026-05-07,1499.0,29.98,5.4,0.0,0.0,0.0,1463.62,SETTLED,SET00726,INR
SET00727,TXN00727,MERCHANT_003,2026-02-18,199.0,3.58,0.64,0.0,0.0,0.0,194.78,SETTLED,SET00727,INR
SET00728,TXN00728,MERCHANT_001,2026-03-14,199.0,1.99,0.36,0.0,0.0,149.25,47.4,SETTLED,SET00728,INR
SET00729,TXN00729,MERCHANT_003,2026-06-02,799.0,15.98,2.88,0.0,0.0,0.0,780.14,SETTLED,SET00729,INR
SET00730,TXN00730,MERCHANT_002,2026-06-21,799.0,9.59,1.73,0.0,0.0,0.0,787.68,SETTLED,SET00730,INR
SET00731,TXN00731,MERCHANT_001,2026-02-28,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET00731,INR
SET00732,TXN00732,MERCHANT_002,2026-02-16,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00732,INR
SET00733,TXN00733,MERCHANT_005,2026-01-09,5999.0,107.98,19.44,0.0,0.0,0.0,5621.58,SETTLED,SET00733,INR
SET00734,TXN00734,MERCHANT_005,2026-02-08,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET00734,INR
SET00735,TXN00735,MERCHANT_005,2026-03-24,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00735,INR
SET00736,TXN00736,MERCHANT_001,2026-01-16,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00736,INR
SET00737,TXN00737,MERCHANT_005,2026-05-04,199.0,2.98,0.54,0.0,0.0,0.0,195.48,SETTLED,SET00737,INR
SET00738,TXN00738,MERCHANT_002,2026-03-30,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00738,INR
SET00739,TXN00739,MERCHANT_001,2026-01-09,499.0,8.98,1.62,0.0,0.0,0.0,488.4,SETTLED,SET00739,INR
SET00740,TXN00740,MERCHANT_005,2026-04-05,299.0,2.99,0.54,0.0,0.0,0.0,295.47,SETTLED,SET00740,INR
SET00741,TXN00741,MERCHANT_005,2026-02-01,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,SETTLED,SET00741,INR
SET00742,TXN00742,MERCHANT_002,2026-02-12,5999.0,59.99,10.8,0.0,0.0,0.0,5928.21,SETTLED,SET00742,INR
SET00743,TXN00743,MERCHANT_003,2026-02-17,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,SETTLED,SET00743,INR
SET00744,TXN00744,MERCHANT_005,2026-02-15,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00744,INR
SET00745,TXN00745,MERCHANT_002,2026-03-02,5999.0,119.98,21.6,0.0,0.0,0.0,5857.42,SETTLED,SET00745,INR
SET00746,TXN00746,MERCHANT_004,2026-05-28,199.0,3.98,0.72,0.0,0.0,0.0,194.3,SETTLED,SET00746,INR
SET00747,TXN00747,MERCHANT_005,2026-02-27,4999.0,49.99,9.0,0.0,0.0,0.0,4940.01,SETTLED,SET00747,INR
SET00748,TXN00748,MERCHANT_002,2026-03-28,5999.0,89.98,16.2,0.0,0.0,0.0,5892.82,SETTLED,SET00748,INR
SET00749,TXN00749,MERCHANT_003,2026-03-26,499.0,8.98,1.62,0.0,0.0,0.0,488.4,SETTLED,SET00749,INR
SET00750,TXN00750,MERCHANT_004,2026-01-06,999.0,9.99,1.8,0.0,0.0,0.0,987.21,SETTLED,SET00750,INR
SET00751,TXN00751,MERCHANT_001,2026-04-01,999.0,19.98,3.6,0.0,0.0,0.0,475.42,SETTLED,SET00751,INR
SET00752,TXN00752,MERCHANT_001,2026-04-10,2499.0,37.48,6.75,0.0,0.0,0.0,2454.77,SETTLED,SET00752,INR
SET00753,TXN00753,MERCHANT_004,2026-05-08,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00753,INR
SET00754,TXN00754,MERCHANT_004,2026-01-28,9999.0,119.99,21.6,0.0,0.0,0.0,9857.41,SETTLED,SET00754,INR
SET00755,TXN00755,MERCHANT_002,2026-02-12,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,SETTLED,SET00755,INR
SET00756,TXN00756,MERCHANT_003,2026-01-07,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,SETTLED,SET00756,INR
SET00757,TXN00757,MERCHANT_001,2026-03-30,499.0,9.98,1.8,0.0,0.0,0.0,487.22,SETTLED,SET00757,INR
SET00758,TXN00758,MERCHANT_001,2026-05-22,299.0,2.99,0.54,0.0,0.0,0.0,295.47,SETTLED,SET00758,INR
SET00759,TXN00759,MERCHANT_001,2026-04-22,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,SETTLED,SET00759,INR
SET00760,TXN00760,MERCHANT_002,2026-01-15,299.0,5.38,0.97,0.0,0.0,0.0,292.65,SETTLED,SET00760,INR
SET00761,TXN00761,MERCHANT_002,2026-04-17,5999.0,119.98,21.6,0.0,0.0,0.0,5757.42,SETTLED,SET00761,INR
SET00762,TXN00762,MERCHANT_003,2026-03-04,299.0,5.98,1.08,0.0,0.0,0.0,291.94,SETTLED,SET00762,INR
SET00763,TXN00763,MERCHANT_005,2026-05-22,9999.0,199.98,36.0,0.0,0.0,0.0,9763.02,SETTLED,SET00763,INR
SET00765,TXN00765,MERCHANT_003,2026-06-20,4999.0,59.99,10.8,0.0,0.0,0.0,4928.21,SETTLED,SET00765,INR
SET00766,TXN00766,MERCHANT_001,2026-01-08,799.0,11.98,2.16,0.0,0.0,0.0,784.86,SETTLED,SET00766,INR
SET00767,TXN00767,MERCHANT_001,2026-05-03,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00767,INR
SET00768,TXN00768,MERCHANT_004,2026-05-02,2499.0,29.99,5.4,0.0,0.0,0.0,2463.61,SETTLED,SET00768,INR
SET00769,TXN00769,MERCHANT_005,2026-04-11,499.0,9.98,1.8,0.0,0.0,0.0,487.22,SETTLED,SET00769,INR
SET00770,TXN00770,MERCHANT_003,2026-02-20,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,SETTLED,SET00770,INR
SET00771,TXN00771,MERCHANT_004,2026-05-01,999.0,11.99,2.16,0.0,0.0,0.0,234.85,SETTLED,SET00771,INR
SET00772,TXN00772,MERCHANT_005,2026-01-19,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00772,INR
SET00773,TXN00773,MERCHANT_003,2026-05-20,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00773,INR
SET00774,TXN00774,MERCHANT_001,2026-04-11,9999.0,179.98,32.4,0.0,0.0,0.0,9786.62,SETTLED,SET00774,INR
SET00775,TXN00775,MERCHANT_004,2026-05-29,799.0,14.38,2.59,0.0,0.0,0.0,782.03,SETTLED,SET00775,INR
SET00776,TXN00776,MERCHANT_001,2026-04-13,9999.0,119.99,21.6,0.0,0.0,0.0,9857.41,SETTLED,SET00776,INR
SET00777,TXN00777,MERCHANT_005,2026-05-14,7999.0,119.98,21.6,0.0,0.0,0.0,7107.42,SETTLED,SET00777,INR
SET00778,TXN00778,MERCHANT_004,2026-02-17,499.0,7.48,1.35,0.0,0.0,0.0,490.17,SETTLED,SET00778,INR
SET00779,TXN00779,MERCHANT_002,2026-01-13,1999.0,39.98,7.2,0.0,0.0,0.0,1951.82,SETTLED,SET00779,INR
SET00780,TXN00780,MERCHANT_002,2026-06-11,499.0,4.99,0.9,0.0,0.0,0.0,493.11,SETTLED,SET00780,INR
SET00781,TXN00781,MERCHANT_001,2026-01-24,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,SETTLED,SET00781,INR
SET00782,TXN00782,MERCHANT_003,2026-03-14,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,SETTLED,SET00782,INR
SET00783,TXN00783,MERCHANT_005,2026-06-03,2999.0,29.99,5.4,0.0,0.0,0.0,2963.61,SETTLED,SET00783,INR
SET00784,TXN00784,MERCHANT_004,2026-02-09,499.0,8.98,1.62,0.0,0.0,0.0,488.4,SETTLED,SET00784,INR
SET00785,TXN00785,MERCHANT_005,2026-01-29,7999.0,143.98,25.92,0.0,0.0,0.0,7829.1,SETTLED,SET00785,INR
SET00786,TXN00786,MERCHANT_003,2026-04-18,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00786,INR
SET00787,TXN00787,MERCHANT_005,2026-06-07,2499.0,44.98,8.1,0.0,0.0,0.0,2445.92,SETTLED,SET00787,INR
SET00788,TXN00788,MERCHANT_003,2026-04-15,499.0,5.99,1.08,0.0,0.0,0.0,491.93,SETTLED,SET00788,INR
SET00789,TXN00789,MERCHANT_004,2026-03-28,5999.0,59.99,10.8,0.0,599.9,0.0,5328.31,SETTLED,SET00789,INR
SET00790,TXN00790,MERCHANT_004,2026-03-11,1499.0,26.98,4.86,0.0,0.0,0.0,1467.16,SETTLED,SET00790,INR
SET00791,TXN00791,MERCHANT_003,2026-03-22,999.0,14.98,2.7,0.0,0.0,0.0,731.32,SETTLED,SET00791,INR
SET00792,TXN00792,MERCHANT_002,2026-02-07,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00792,INR
SET00793,TXN00793,MERCHANT_003,2026-04-19,3999.0,79.98,14.4,0.0,0.0,0.0,3904.62,SETTLED,SET00793,INR
SET00794,TXN00794,MERCHANT_004,2026-02-27,9999.0,149.98,27.0,0.0,0.0,0.0,9822.02,SETTLED,SET00794,INR
SET00795,TXN00795,MERCHANT_005,2026-04-07,9999.0,119.99,21.6,0.0,0.0,0.0,9857.41,SETTLED,SET00795,INR
SET00796,TXN00796,MERCHANT_002,2026-01-19,999.0,19.98,3.6,0.0,0.0,0.0,975.42,SETTLED,SET00796,INR
SET00797,TXN00797,MERCHANT_005,2026-05-27,199.0,1.99,0.36,0.0,0.0,0.0,196.65,SETTLED,SET00797,INR
SET00798,TXN00798,MERCHANT_002,2026-01-16,799.0,11.98,2.16,0.0,0.0,0.0,784.86,SETTLED,SET00798,INR
SET00799,TXN00799,MERCHANT_001,2026-04-04,5999.0,71.99,12.96,0.0,0.0,0.0,5914.05,SETTLED,SET00799,INR
SET00800,TXN00800,MERCHANT_003,2026-04-30,2999.0,44.98,8.1,0.0,749.75,0.0,2196.17,SETTLED,SET00800,INR
SET00801,TXN00801,MERCHANT_001,2026-03-04,1499.0,14.99,2.7,0.0,0.0,0.0,1481.31,SETTLED,SET00801,INR
SET00802,TXN00802,MERCHANT_002,2026-05-03,3999.0,71.98,12.96,0.0,0.0,0.0,3914.06,SETTLED,SET00802,INR
SET00803,TXN00803,MERCHANT_002,2026-03-11,5999.0,107.98,19.44,0.0,0.0,0.0,5871.58,SETTLED,SET00803,INR
SET00804,TXN00804,MERCHANT_001,2026-04-10,199.0,2.39,0.43,0.0,0.0,0.0,196.18,SETTLED,SET00804,INR
SET00805,TXN00805,MERCHANT_002,2026-02-28,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,SETTLED,SET00805,INR
SET00806,TXN00806,MERCHANT_003,2026-06-19,1999.0,23.99,4.32,0.0,0.0,0.0,1970.69,SETTLED,SET00806,INR
SET00807,TXN00807,MERCHANT_004,2026-02-05,4999.0,99.98,18.0,0.0,0.0,0.0,4881.02,SETTLED,SET00807,INR
SET00808,TXN00808,MERCHANT_002,2026-03-09,3999.0,59.98,10.8,0.0,0.0,0.0,1999.5,SETTLED,SET00808,INR
